RegionRank	Rank	Name	Rating
10308	18237	André	1418.152
10310	18239	Raph	1418.143
10311	18242	Dimi	1418.008
10312	18245	John	1417.978
10313	18246	David	1417.963
10314	18247	Whiskey	1417.944
10315	18248	Kwing	1417.916
10316	18250	jeff	1417.895
10317	18251	Mud	1417.881
10320	18255	ZACH	1417.738
10321	18257	Kenneth	1417.68
10322	18258	Auton	1417.63
10323	18259	Talha	1417.592
10324	18263	GABRIEL	1417.523
10325	18267	Nazula	1417.399
10326	18269	Drew	1417.347
10327	18270	Quincy	1417.318
10332	18284	Hugo	1416.878
10333	18285	Wild-er	1416.868
10335	18290	Scarlet	1416.797
10336	18291	Caleb	1416.783
10337	18293	powerdave	1416.668
10338	18294	RyanViolet	1416.658
10339	18295	Broshina	1416.648
10340	18296	Kenny	1416.639
10341	18297	Joel	1416.614
10342	18298	Mark	1416.609
10345	18303	Vizcaya	1416.545
10348	18308	Kells	1416.463
10351	18314	JoeSpanish	1416.297
10352	18315	Cosmo	1416.289
10353	18317	Cichol	1416.277
10354	18319	Rex	1416.256
10356	18322	Russell	1416.214
10357	18323	Rogier	1416.182
10358	18326	Steph	1416.14
10359	18327	NiMaPi	1416.129
10360	18329	AndiThe2	1415.979
10361	18331	Impasta	1415.955
10363	18334	Earl	1415.91
10366	18337	Von Cogwell	1415.867
10367	18339	Dot	1415.78
10368	18340	Urousa	1415.718
10371	18344	Osaf	1415.622
10374	18347	Mr. Waffle	1415.594
10379	18353	Crine	1415.464
10383	18357	Arlous	1415.413
10384	18358	Brandon	1415.41
10390	18369	Cummy Queen	1415.169
10392	18371	Lukas	1415.137
10393	18372	Mythra	1415.125
10394	18373	HolenLonfi	1415.053
10397	18378	Clint	1415.016
10398	18379	YAPKH0411	1414.97
10399	18380	MrBoogie	1414.96
10400	18382	Filippo	1414.936
10402	18384	Mark Emil	1414.86
10403	18388	Gustavo	1414.789
10404	18390	Jack	1414.713
10405	18398	Fletch	1414.506
10406	18400	Jake	1414.487
10410	18407	Aoяose	1414.373
10411	18408	Derek	1414.36
10412	18409	Seiji	1414.339
10414	18411	Eddy	1414.328
10415	18412	Goat	1414.318
10417	18414	Erick	1414.311
10418	18417	PATRICK	1414.214
10419	18418	Brandon	1414.199
10420	18420	Shane	1414.118
10422	18422	Bilbobagnzz	1414.105
10423	18423	Yeenster	1414.064
10424	18424	Matheus	1414.057
10425	18425	Seth	1414.041
10426	18426	Lana	1414.025
10427	18427	Tam	1414.02
10428	18428	Dourdave	1414.004
10429	18429	Surka	1414.0
10431	18432	Honk	1413.932
10432	18433	Jaqub	1413.931
10433	18434	Rafael	1413.899
10434	18438	Florian	1413.846
10435	18441	Brandon	1413.814
10436	18442	Bocchi	1413.76
10439	18450	Zesarmen	1413.563
10440	18451	Brian	1413.562
10441	18452	Austin	1413.552
10442	18453	Madsol	1413.548
10443	18456	Garnsey	1413.529
10444	18457	Mapky	1413.52
10446	18459	Melanie	1413.508
10447	18461	ilani	1413.436
10448	18462	Max	1413.429
10449	18463	ShadowSTUART	1413.416
10452	18466	Hunter	1413.351
10454	18471	chamurai671	1413.25
10455	18473	WarienX	1413.232
10456	18475	Shilohson†	1413.215
10457	18476	Mitch	1413.199
10459	18478	Joey	1413.193
10460	18479	Bryan	1413.18
10462	18482	Xaphan	1413.134
10463	18483	Avery Von	1413.126
10469	18491	Morgan	1412.988
10470	18492	Spammy	1412.979
10471	18493	ROBENN'Scarl	1412.967
10472	18495	Mr.L	1412.951
10473	18496	Buddhino	1412.929
10474	18497	Mr. Luiso	1412.921
10477	18500	OrKAdoS	1412.881
10481	18505	Daniel	1412.765
10482	18506	Olyver	1412.732
10484	18508	Runo	1412.705
10486	18512	Matthew	1412.617
10488	18516	Darcy	1412.499
10490	18520	JJ	1412.379
10491	18522	dom	1412.331
10493	18526	Jega	1412.146
10495	18529	Zelda	1412.083
10501	18536	Chino	1411.903
10503	18538	db	1411.867
10504	18539	Wang	1411.853
10506	18541	O'Phell	1411.823
10508	18543	Robbie	1411.788
10513	18552	Ben	1411.66
10517	18560	Greg	1411.58
10520	18564	Raul!	1411.539
10522	18571	Luísa	1411.469
10523	18572	Heidi	1411.443
10524	18573	Nala	1411.417
10525	18573	Racso	1411.417
10526	18575	Vinny	1411.385
10527	18576	caden	1411.375
10528	18577	Shadeness	1411.361
10530	18579	Violet	1411.294
10532	18581	Mel Skibby	1411.269
10534	18583	Cornel	1411.232
10535	18584	Ranai	1411.218
10536	18585	Tyler	1411.216
10538	18588	Isaiah	1411.08
10539	18589	Juliana	1411.044
10540	18590	Jimmy Lee	1411.034
10542	18592	Sarah	1410.781
10546	18596	Lena	1410.713
10547	18599	Skirmikin	1410.595
10549	18601	Griz	1410.576
10550	18603	WilsonGorski	1410.494
10551	18604	Marcus	1410.418
10553	18609	Trey	1410.338
10556	18613	Baba Yaga	1410.268
10557	18616	Kiara	1410.225
10558	18617	Jewan	1410.209
10559	18618	Crvcio	1410.197
10561	18621	Neuri	1410.138
10562	18622	Aiden	1410.125
10563	18625	Natalia	1410.044
10565	18629	Bimmy	1409.877
10566	18631	Seano	1409.83
10567	18632	Ale	1409.821
10569	18634	Alex	1409.735
10571	18637	Marky96	1409.72
10574	18642	KiM0	1409.601
10575	18643	Nick	1409.598
10576	18644	Sephiroth256	1409.546
10580	18648	B Dawg	1409.494
10581	18649	Jericho	1409.459
10583	18651	Gigi	1409.399
10584	18652	Connor	1409.391
10588	18657	Bosh	1409.244
10591	18661	DannyBoii	1409.163
10594	18664	Paul	1409.131
10595	18666	Matt	1409.082
10596	18667	Cheezy	1408.927
10599	18672	Karl	1408.775
10601	18674	adri	1408.724
10604	18679	?	1408.579
10606	18681	Nova	1408.541
10607	18682	Xavier	1408.538
10608	18684	Binks	1408.508
10609	18685	Shazam	1408.455
10610	18686	Wuggzy	1408.397
10611	18687	Cat2	1408.335
10612	18689	Dawn	1408.317
10613	18691	Andrew	1408.249
10615	18695	Andrês	1408.199
10616	18697	Juan	1408.06
10617	18699	Charisma	1408.022
10620	18707	SuperStorm	1407.86
10621	18712	Turkfasho	1407.675
10622	18714	Dayla	1407.663
10624	18716	LE0G0N	1407.623
10625	18717	Boozey	1407.611
10626	18718	dgrabbit	1407.603
10628	18720	Vondrak	1407.553
10629	18722	Mark	1407.487
10630	18723	Jabril	1407.48
10631	18726	Thomas	1407.422
10632	18727	Ash	1407.39
10634	18729	Keegan	1407.335
10635	18730	Seán	1407.321
10636	18731	yayang	1407.298
10637	18732	Sean	1407.271
10638	18733	jay	1407.268
10640	18737	Bobby	1407.191
10641	18738	Satori	1407.14
10642	18739	Darkjunin	1407.123
10643	18741	Perro	1407.095
10644	18742	ryan	1406.964
10645	18743	Reign Man	1406.929
10646	18746	xXGR1EV0USXx	1406.874
10648	18748	Jordan	1406.802
10649	18749	Yusei	1406.746
10650	18750	hulk	1406.735
10652	18752	Cedar	1406.717
10654	18755	Rohaid	1406.643
10657	18759	Cblæk	1406.608
10658	18760	Kieran	1406.555
10659	18761	Ollie	1406.504
10661	18763	Jose	1406.317
10662	18765	Tree85115	1406.28
10663	18766	Stephen	1406.23
10664	18768	Azakiah	1406.183
10665	18769	Jim	1406.021
10669	18774	Nath	1405.929
10670	18776	Fire	1405.874
10671	18777	Fano	1405.872
10672	18784	CNTPD	1405.451
10673	18786	Athena	1405.396
10674	18788	TG	1405.368
10676	18791	Kyle	1405.316
10679	18794	Caleb	1405.059
10682	18799	Bings	1404.818
10685	18803	Azula	1404.75
10687	18805	Luna	1404.723
10689	18808	SupaCooper	1404.696
10692	18812	sussy	1404.621
10693	18814	Patrick	1404.616
10694	18816	Tobby	1404.532
10696	18818	Kendall	1404.434
10697	18819	Jamie	1404.415
10698	18820	Alex	1404.383
10699	18822	Xena	1404.273
10700	18823	Preesh	1404.223
10702	18826	epochDisq	1404.069
10703	18828	Javi	1404.004
10704	18829	Frostic	1403.987
10706	18831	Cholenn	1403.964
10707	18832	King James	1403.959
10712	18838	Rhys the 6th	1403.625
10715	18841	Error	1403.478
10716	18842	William	1403.434
10717	18843	Kent	1403.412
10718	18845	Kalkach-sama	1403.364
10719	18846	Jay	1403.355
10720	18848	Bonnie	1403.335
10722	18850	Nell	1403.299
10725	18857	Silenced	1402.939
10726	18858	Bobby	1402.904
10727	18860	Tobe	1402.892
10730	18865	RYAN	1402.8
10731	18866	Owen	1402.787
10732	18868	luisca	1402.764
10733	18869	Rafa	1402.735
10734	18870	Andretsu	1402.658
10735	18873	€λπιs†θρλεπ¼	1402.599
10738	18882	Drty	1402.405
10739	18884	Orsegi	1402.357
10740	18885	Drew	1402.341
10742	18887	Mack	1402.297
10744	18892	Tertle	1402.215
10746	18894	Weezy	1402.195
10749	18898	Aliver	1402.054
10750	18899	Stephen	1402.046
10751	18901	ISK	1402.013
10752	18902	Rafa	1401.928
10753	18903	Sawyer	1401.92
10755	18907	Tyrant-D	1401.826
10756	18908	Lilly	1401.824
10759	18912	Scott	1401.631
10761	18914	Dr DoDarryl	1401.628
10763	18916	René	1401.603
10764	18917	JP	1401.483
10765	18918	Jarco	1401.468
10767	18920	Dristan	1401.403
10771	18926	xRICKx	1401.245
10773	18928	Xander	1401.211
10774	18929	fofo	1401.165
10776	18933	JGabS	1401.054
10778	18940	Michaela	1400.795
10779	18942	Lumin	1400.768
10780	18943	Mr Lopez	1400.765
10782	18945	zg	1400.702
10783	18946	Lisa	1400.698
10785	18950	Big Mitch	1400.565
10787	18952	Alex	1400.471
10788	18954	Carl	1400.235
10791	18957	Diontre	1400.1
10792	18958	Tim	1400.049
10793	18960	lana	1399.98
10794	18961	Erika	1399.931
10795	18962	djcool441	1399.895
10796	18964	Halo	1399.868
10797	18965	Bobbles	1399.857
10799	18967	Aramis	1399.85
10801	18969	samu	1399.843
10803	18973	Dr.Doom	1399.653
10804	18974	saint	1399.612
10806	18979	Wolfman	1399.49
10807	18980	Noli	1399.487
10813	18993	tono	1399.336
10815	18996	Rodrigo	1399.199
10817	18999	Irv	1398.975
10819	19002	Ash	1398.835
10821	19003	Mohammed	1398.825
10822	19008	Lykan	1398.641
10823	19009	Denzer	1398.576
10825	19016	ShadowFang	1398.389
10828	19022	Lord Mingus	1398.124
10829	19023	James	1398.094
10830	19024	vedition	1398.091
10832	19026	Gustavo	1398.032
10833	19027	Emily	1398.021
10834	19028	Jay	1398.008
10835	19029	Caldy32	1398.0
10837	19031	Ryan	1397.897
10839	19036	Marquinhos	1397.792
10841	19039	Puffy	1397.678
10842	19040	Colecaine	1397.677
10844	19045	Eulers_bitxh	1397.578
10845	19046	Omnifree	1397.473
10847	19048	FartSparkles	1397.292
10848	19049	Luke	1397.274
10849	19050	Athena	1397.235
10850	19052	Eryc	1397.186
10853	19058	Corbébé	1396.935
10854	19059	John	1396.928
10855	19060	Ben	1396.905
10856	19062	Bryan	1396.855
10857	19063	jmontzzz	1396.848
10858	19065	Shano	1396.72
10860	19068	Marlon	1396.631
10861	19071	FEMTO	1396.528
10862	19072	Sebastian	1396.483
10863	19073	Zack-B	1396.478
10864	19077	Nick	1396.23
10867	19082	Claude	1396.038
10872	19093	fumi	1395.416
10873	19095	jock	1395.303
10874	19096	Danni Kruspe	1395.272
10875	19097	case	1395.224
10876	19099	Andrew	1395.191
10877	19100	layquan	1395.163
10882	19107	Aécio	1394.978
10883	19109	Kyle	1394.946
10884	19111	Morgana	1394.938
10886	19113	Adi	1394.798
10887	19114	Kap	1394.748
10888	19115	Richie	1394.718
10891	19118	Jonny	1394.675
10892	19121	DeeRose	1394.505
10893	19122	Mr.MarkellTV	1394.501
10896	19126	Akrav	1394.397
10897	19127	Cody	1394.353
10902	19133	Jose	1394.13
10905	19138	Zephyr	1394.055
10906	19139	Shockolate	1394.041
10908	19143	Erick	1393.814
10909	19144	ZeTaX	1393.804
10911	19146	Bruno	1393.721
10912	19147	Diana	1393.551
10913	19148	Marty	1393.515
10914	19149	Cody	1393.448
10915	19150	Mike	1393.305
10916	19151	John	1393.274
10918	19153	Sam	1393.227
10919	19154	nero	1393.213
10920	19155	dado89	1393.2
10921	19156	dre	1393.198
10924	19159	Matt	1393.157
10928	19164	Austin	1393.062
10930	19166	Ja'Kai	1393.049
10931	19167	Cheryl	1392.992
10932	19168	Alex X	1392.903
10933	19169	Vinnie	1392.807
10934	19171	Shakur	1392.726
10935	19172	Disneyis4us	1392.699
10938	19177	Matty	1392.621
10940	19180	Kichu	1392.513
10941	19182	Kevin	1392.388
10942	19183	Travis	1392.372
10943	19184	Fergus	1392.254
10946	19187	VLink14	1392.14
10948	19190	Astro	1392.071
10950	19192	Noah	1391.921
10951	19193	Lifezone7	1391.914
10952	19194	RadeonMSI	1391.876
10953	19195	Hagita	1391.855
10955	19199	CaptCatfish1	1391.701
10956	19203	Marc	1391.605
10957	19204	Kali	1391.551
10962	19210	AMaizad	1391.234
10963	19214	Rebelyes	1391.133
10964	19216	Col	1390.986
10967	19220	Mari	1390.871
10968	19221	ash	1390.855
10969	19222	Raibaru	1390.842
10970	19223	Hazar	1390.77
10972	19225	Konvo	1390.653
10973	19228	Viper	1390.567
10975	19231	Willy	1390.513
10977	19235	Dag	1390.407
10979	19238	Tiberius	1390.345
10980	19239	Amelia	1390.283
10981	19240	Retro	1390.268
10982	19243	Rensouken	1390.064
10984	19245	JScarlet	1390.001
10986	19247	raybromat98	1389.985
10989	19250	Core	1389.575
10992	19255	Regis	1389.387
10993	19256	juju	1389.383
10994	19257	nick	1389.35
10995	19258	Mahado	1389.329
10997	19260	Sora	1389.241
10998	19261	1$T GAMER	1389.206
10999	19262	1Pkmn Gamer	1389.086
11000	19263	jesse	1389.06
11001	19265	Aximili	1388.999
11003	19269	Cam	1388.9
11006	19272	Sparkle	1388.779
11009	19276	Daan	1388.631
11011	19280	Kuhrama	1388.534
11012	19281	Simon	1388.516
11013	19283	Gaara	1388.444
11015	19286	Scar	1388.271
11016	19288	Emmanuel	1388.153
11017	19289	Anthony	1388.133
11018	19290	Big5exy	1388.091
11019	19291	Esquire	1388.057
11020	19292	Cam	1388.005
11022	19294	Alex	1387.907
11023	19295	Joaquin	1387.838
11024	19296	Malmski	1387.786
11026	19299	Jenny	1387.69
11027	19300	Pecos	1387.591
11028	19301	Dante	1387.576
11029	19302	Jesse	1387.555
11030	19308	Gaylen	1387.39
11031	19309	Fox	1387.336
11032	19311	Pancakes	1387.221
11034	19315	Teepu	1386.861
11037	19319	Juliana	1386.802
11042	19328	Tate	1386.336
11043	19329	Caleb	1386.331
11045	19333	Zeke	1386.242
11046	19334	MisquitoNoiz	1386.225
11048	19336	Veronica	1386.112
11051	19341	ZAMORA	1385.757
11052	19342	VMK Jōnës	1385.695
11053	19346	Travis	1385.594
11054	19347	Reezy	1385.569
11055	19348	aenima	1385.522
11057	19350	Nelson	1385.292
11059	19352	Esean	1385.235
11060	19353	blue	1385.17
11062	19354	sheafy	1385.115
11064	19358	Wally	1385.065
11067	19362	Naz	1384.825
11068	19363	MrCoolDude	1384.803
11071	19368	Jess	1384.54
11072	19370	SBS	1384.35
11073	19371	Kenzie	1384.284
11074	19373	Nyram	1384.227
11076	19375	Jayslap	1384.179
11077	19378	Jonrothan	1384.053
11078	19379	1ArmMat	1384.034
11079	19380	Brian	1384.016
11080	19382	El Sales	1383.837
11082	19384	Kaeton	1383.771
11085	19389	Mari	1383.53
11087	19392	Benjamin	1383.467
11088	19393	Josh	1383.399
11089	19394	Whitekuro	1383.347
11090	19395	Chris	1383.343
11091	19397	KnightRox	1383.177
11092	19398	Imi	1383.109
11093	19400	Biggleswade	1383.034
11095	19402	Gonpachir0.0	1382.945
11097	19406	Joe	1382.797
11100	19414	Lucas	1382.408
11101	19415	Wallaby	1382.338
11102	19416	Ian	1382.306
11103	19417	panini leex	1382.269
11104	19418	PineappleBob	1382.248
11107	19425	Rebecca	1381.791
11109	19430	Fang	1381.361
11111	19432	Niky2Socks	1381.241
11112	19434	Stephanie	1381.153
11113	19435	Nikki	1381.003
11114	19436	SKER	1380.88
11115	19437	Erdgan	1380.834
11116	19438	Eric	1380.795
11117	19439	Erik	1380.758
11118	19440	RossoFinale	1380.69
11119	19441	Kablamo!	1380.565
11120	19442	John McClane	1380.512
11121	19443	HOLG THE DEW	1380.498
11122	19444	Artemis	1380.473
11124	19447	Ryan	1380.254
11126	19449	Jay	1380.189
11127	19450	Enigma	1380.186
11130	19453	Anakin	1380.132
11131	19454	Pharaoh	1380.041
11132	19455	Kimberly	1379.809
11134	19457	MisterMonkey	1379.583
11135	19458	Shaquinta	1379.58
11136	19460	Jochanan	1379.552
11137	19461	Pixxiesixx	1379.371
11138	19462	tad	1379.303
11140	19466	Ry Futuro	1379.21
11143	19473	Balakay	1378.817
11144	19475	Garret	1378.781
11146	19478	Dave122	1378.345
11147	19479	MThunder	1378.288
11150	19482	Scarlet	1378.036
11151	19483	Jason	1378.016
11153	19485	Dr. Turner	1377.981
11154	19487	OverlordBoi	1377.906
11155	19488	albert	1377.837
11157	19491	Chloe	1377.588
11159	19493	CJ	1377.455
11161	19498	Tj	1377.233
11162	19499	Starboy	1377.125
11164	19501	Bobby	1376.911
11167	19505	Brendan	1376.611
11168	19506	Samus	1376.582
11170	19508	Brody	1376.56
11172	19512	Twin	1376.486
11173	19513	clinton	1376.346
11174	19515	Alecks	1376.338
11178	19519	Gabriel	1376.067
11179	19520	Zatch Dash	1375.947
11180	19521	Tequinn965	1375.922
11183	19526	ShinyCharMan	1375.685
11184	19528	Daniel	1375.671
11185	19529	Jennifer	1375.637
11187	19533	Victor	1375.483
11188	19534	Jem	1375.458
11189	19535	Numac	1375.352
11190	19536	Joshua	1375.334
11191	19537	Adam	1375.247
11194	19541	cris	1375.133
11197	19544	Alphonze	1374.69
11198	19545	DarkChaos	1374.673
11199	19546	Legend	1374.64
11201	19548	Cari	1374.505
11204	19552	Wegner	1374.286
11208	19557	Dyshara	1373.46
11209	19558	J'san	1373.455
11210	19558	lucky1	1373.455
11211	19560	SiXiggySiXtv	1373.429
11213	19562	Knj	1373.362
11214	19563	Malachi	1373.309
11215	19564	Ben	1373.056
11218	19570	Felipão	1372.842
11219	19571	Lloyd	1372.833
11220	19573	Deishoon	1372.717
11223	19577	kian	1372.52
11226	19581	Luis	1372.342
11227	19582	Patrick	1372.282
11229	19584	KG	1372.057
11231	19588	Aqueel	1371.718
11235	19592	Mikebot 9k	1371.652
11239	19597	aoi	1371.359
11240	19598	Jr	1371.342
11241	19599	Two Time	1371.288
11243	19602	Daren	1371.091
11244	19603	Fiachra	1370.965
11245	19604	Kalu	1370.802
11246	19605	Gary Snail	1370.689
11249	19608	slomodojo	1370.455
11250	19609	Simon	1370.433
11251	19610	Marcus	1370.421
11252	19613	Cody	1370.327
11254	19616	J	1370.235
11255	19617	SpelunkerSal	1370.208
11256	19618	Travi Trav	1370.173
11259	19623	britt	1369.733
11260	19624	celinn	1369.698
11261	19625	cooley	1369.617
11263	19627	Samuel	1369.417
11264	19628	Zack	1369.416
11265	19629	Owen	1369.354
11270	19636	Izepon	1368.612
11271	19637	Jowven	1368.536
11273	19639	Ty2x	1368.476
11275	19641	Mokie	1368.164
11278	19645	HI5IV3	1367.779
11280	19650	Niels	1367.439
11281	19652	G	1367.335
11282	19653	Marina	1367.329
11283	19654	Jack	1367.279
11284	19655	Scar	1367.189
11285	19656	Lyrixys	1367.162
11286	19657	Dylan	1367.125
11289	19660	Diana	1366.999
11290	19662	Lucas	1366.915
11291	19663	Nate	1366.833
11292	19664	Odeya	1366.729
11294	19667	Sand	1366.466
11295	19669	Vito	1366.405
11296	19670	Xavier	1366.307
11298	19672	Drakon	1366.253
11299	19674	Sanouichi	1365.996
11300	19675	MVP	1365.979
11301	19676	Ezven	1365.961
11302	19677	Ashleè	1365.892
11303	19678	Ronin	1365.874
11305	19681	Ace	1365.829
11307	19683	Barthus	1365.575
11310	19686	Dunc	1365.129
11311	19687	Remy	1365.11
11312	19688	Amejin	1365.028
11314	19690	Dolfo	1364.824
11315	19691	Bruno	1364.818
11320	19697	Miggy	1364.396
11323	19703	Darius Scott	1363.993
11325	19705	Jeep	1363.637
11326	19706	Sjonnie	1363.568
11327	19707	Ari	1363.215
11330	19710	Wash	1362.972
11331	19712	Travis	1362.943
11332	19713	Bhris Piru	1362.89
11334	19715	Robert Bui	1362.534
11335	19716	DLspartan93	1362.527
11336	19717	Zamt	1362.265
11338	19721	Tary	1361.818
11339	19722	LORDSINISTRD	1361.808
11341	19726	Violet	1361.245
11342	19727	Giachi	1361.241
11343	19728	Bryan	1361.24
11344	19729	LAD	1361.18
11349	19734	Andres	1360.856
11350	19735	Joey	1360.744
11351	19736	Olivia	1360.693
11352	19737	Austin	1360.514
11354	19739	FlumThe3	1360.28
11357	19743	Kanto	1360.112
11358	19744	Griffmon	1359.941
11361	19747	King Rob	1359.406
11362	19751	Landon	1359.039
11363	19752	Joseph	1358.919
11364	19753	Katie	1358.824
11365	19754	Andrew	1358.618
11367	19758	ulysses	1358.242
11368	19759	Jorje	1358.205
11369	19760	Venumano	1358.145
11370	19762	Ishara	1357.966
11372	19766	EveUltra	1357.801
11373	19769	Trey	1357.651
11374	19770	James	1357.411
11375	19771	Emily Jane	1357.317
11376	19772	TAE	1357.305
11377	19773	Lexifer	1357.088
11378	19774	Milk-Tea	1357.064
11380	19776	Valtanis	1356.805
11381	19779	Nick	1356.512
11382	19781	Bonesaw	1356.279
11384	19785	Anduriel	1355.744
11385	19786	Dwaine	1355.695
11386	19787	Tom	1355.629
11389	19790	Goldo	1355.295
11392	19793	Squidkid	1355.224
11394	19796	Zakie	1354.548
11397	19800	Bendy	1354.248
11399	19803	Dallas	1353.666
11400	19804	Hugo	1353.642
11402	19806	Jorgito	1353.517
11405	19812	Momo	1352.872
11406	19813	bal	1352.853
11408	19816	Mantana Dave	1352.598
11411	19820	Duff	1352.21
11414	19824	PHANTOM	1351.925
11417	19828	Jesus	1351.402
11420	19831	Joel	1350.967
11421	19832	Christine	1350.774
11422	19834	Brady	1350.286
11423	19835	IMANJ	1350.096
11427	19839	Omega	1349.692
11428	19841	Raykingo	1349.375
11429	19842	Tee	1349.343
11432	19845	Marowakky	1349.177
11433	19846	Keanu	1349.076
11434	19847	Twind	1348.92
11437	19850	Craig	1348.271
11438	19852	Kay'vent	1348.086
11439	19853	Edward	1347.909
11440	19854	Quincy	1347.768
11443	19858	Miami	1347.034
11444	19860	Paj	1346.811
11445	19861	Filipe	1346.645
11446	19862	Victor Heart	1346.631
11447	19866	Taupro777	1346.143
11448	19867	Sworcery	1345.914
11449	19868	RayP2	1345.219
11451	19870	Farrell	1345.078
11453	19875	Christophe	1344.607
11454	19876	Arvindry	1344.466
11456	19878	Florian	1344.099
11457	19879	Johnny	1343.969
11458	19881	Armir	1343.9
11459	19882	Rt	1343.896
11460	19883	Willy	1343.781
11463	19887	Hero	1343.069
11464	19888	Llorona	1343.052
11465	19889	zach	1342.951
11466	19891	Emiyasviel	1342.619
11467	19891	Trey	1342.619
11468	19893	Dubbie	1342.534
11469	19894	ICEKING MWL	1342.452
11470	19895	Leno :)	1342.25
11471	19897	Karol	1341.589
11472	19898	Dean	1341.554
11473	19899	Ram	1341.399
11474	19901	Tyler	1341.332
11476	19905	TCG Academy	1340.475
11478	19907	Chris	1340.098
11479	19909	DarkZero	1339.906
11480	19910	ttv/id_vixen	1339.843
11482	19912	Rei	1339.713
11484	19914	Denis	1339.51
11487	19920	Hoyte	1338.467
11492	19925	Vengar	1337.771
11493	19926	Petr	1337.663
11496	19932	Billy	1336.072
11497	19933	William Tan	1335.646
11498	19934	Yumadbro	1335.392
11501	19938	Caleb	1335.099
11502	19939	Dalton	1334.867
11503	19940	Blazed	1334.508
11504	19942	Bowie	1334.318
11505	19943	Ace	1334.177
11507	19945	Makay	1334.036
11508	19946	Butt Naked	1333.98
11509	19947	Luís	1333.857
11510	19948	Grifter	1333.811
11514	19953	Arceus	1333.525
11515	19954	Mekyi	1333.449
11516	19955	JSmooth	1333.263
11519	19960	Erik	1332.35
11520	19961	Eagle	1332.275
11521	19962	so	1332.265
11522	19963	Campbell 	1332.211
11523	19964	Danny	1332.202
11524	19965	Terrence	1331.146
11527	19968	Nemo	1330.754
11528	19969	Calvin	1330.727
11529	19970	WRMchill9	1330.352
11530	19973	Grubbie	1330.058
11532	19975	♪ Rosie ♪	1329.89
11535	19978	Joshi	1329.702
11536	19979	Seven	1329.604
11537	19980	Anubis	1329.565
11542	19985	Beth	1329.1
11544	19987	scarlett	1328.718
11545	19989	Joanna	1328.334
11546	19991	This Cooch	1327.798
11547	19992	Grant	1327.791
11549	19994	JRredx	1327.369
11550	19997	Blue	1327.158
11551	19998	Renmi	1327.151
